;idreg;aav2020txt;naf09art10;art09act10;art09hab10;art09mix10;art09rou10;art09fer10;art09inc10;naf10art11;art10act11;art10hab11;art10mix11;art10rou11;art10fer11;art10inc11;naf11art12;art11act12;art11hab12;art11mix12;art11rou12;art11fer12;art11inc12;naf12art13;art12act13;art12hab13;art12mix13;art12rou13;art12fer13;art12inc13;naf13art14;art13act14;art13hab14;art13mix14;art13rou14;art13fer14;art13inc14;naf14art15;art14act15;art14hab15;art14mix15;art14rou15;art14fer15;art14inc15;naf15art16;art15act16;art15hab16;art15mix16;art15rou16;art15fer16;art15inc16;naf16art17;art16act17;art16hab17;art16mix17;art16rou17;art16fer17;art16inc17;naf17art18;art17act18;art17hab18;art17mix18;art17rou18;art17fer18;art17inc18;naf18art19;art18act19;art18hab19;art18mix19;art18rou19;art18fer19;art18inc19;naf19art20;art19act20;art19hab20;art19mix20;art19rou20;art19fer20;art19inc20;naf20art21;art20act21;art20hab21;art20mix21;art20rou21;art20fer21;art20inc21;naf21art22;art21act22;art21hab22;art21mix22;art21rou22;art21fer22;art21inc22;naf22art23;art22act23;art22hab23;art22mix23;art22rou23;art22fer23;art22inc23;naf09art23;art09act23;art09hab23;art09mix23;art09inc23;art09rou23;art09fer23;artcom0923;pop14;pop20;pop1420;men14;men20;men1420;emp14;emp20;emp1420;mepart1420;menhab1420;artpop1420;surfcom2023;ratio_act_hab;densite_pop;artif_total;artif_par_hab
art13mix14;0.003318977210946355;0.04729571866375688;0.10640374416564428;0.027377831033536627;0.12362333282543259;0.03189316052488021;0.07279807701530014;-0.00034310694044606415;0.14746201254368096;0.10640378465598892;0.02737861883479167;0.12362350761572098;0.03189793595101213;0.07280528485383041;-0.00034270997761994774;0.14744106384818062;0.09139569443236267;0.02784493837359119;0.1339586423155324;0.07774429128603709;0.04332113107897818;0.000641861021300331;0.011401923599222666;0.13520168667525104;0.05360482951394055;0.16032392809769863;0.08445979111597375;0.04286554839788842;-0.0011865529551593778;0.01590447003364281;0.2170810263123869;0.05669931482896202;0.21551210176320373;1.0;0.18313846103210527;0.016800050185144813;0.02849375591581885;0.1250003029798911;0.053686965308540814;0.14647956106297835;0.059932467432497756;0.06398427178922536;-0.00029749697694069307;0.007903771949594983;0.13738050457384113;0.06507383805587945;0.12480517329987217;0.03983979848104146;0.07139837278071534;-0.0006946005271944041;0.07366452830956485;0.133363759644295;0.0557949628119677;0.148392409156504;0.1106885993317173;0.0720061492385177;0.0032863945374335315;0.005317274917438529;0.12296544366992415;0.061408765512002736;0.12629621991589518;0.0676247030292741;0.09022558921689007;0.002206468706587039;0.014877670863596102;0.1054229775925613;0.0656588732196839;0.09856015525146936;0.06677734960184566;0.05500102212869808;0.0043669454450443275;0.014594067628057554;0.07522963655130833;0.032724913453456406;0.08736169655232875;0.027158831393729765;0.02775324937266059;0.00903436033128331;0.014655537160193376;0.11343482465572044;0.04986697381246759;0.12788023237581675;0.054143833404031456;0.03643882455432095;-0.00047174459482785924;0.007254620300289757;0.11470795758838062;0.03412335104993238;0.13938279792853983;0.03360048410869197;0.046701701567276384;0.0032261670219240167;0.00638236248691783;0.10692900676795491;0.05086258345772655;0.1108346060460208;0.022525311936145532;0.041073709075543245;0.006300017607163069;0.04519843553952512;0.20963761884644921;0.10351660844554221;0.20861756609041704;0.259636459403585;0.09515634179655169;0.15308852108827217;0.0067962385043763476;0.11506110922889486;0.07222112476975323;0.07582172572248459;0.07320379800151292;0.06479186862336994;0.06891255057902537;0.12285223767396883;0.046504082080349916;0.047672082273077836;0.06292740550010147;0.0015971483106146896;0.0006115188356985138;0.014831328990083721;0.02864089098312873;-0.0004477871869085824;0.03832192555898629;0.20817219067854098;0.04827341104003774
art13rou14;-0.00039500421536992156;0.06542826201015861;0.13519655651773002;0.05971903799492939;0.1404330978946249;0.033363137087950655;0.1272059277682954;0.011225519122565428;0.039797677936596366;0.13519674892868744;0.05972015373665615;0.14043354314586073;0.03336847314996367;0.12721478312883833;0.011225655939631336;0.03976775494078938;0.11978180425743579;0.05417338951634888;0.13565393190368397;0.06897788929615602;0.0973298592864685;-0.0010939837156987095;0.020395993872654516;0.1861245080047797;0.1032851783776715;0.1691228802022471;0.08543895147720819;0.12848202846464005;0.008637927271993915;0.037008519830941985;0.3934476887626034;0.1226224975443843;0.31147611622667193;0.18313846103210527;1.0;0.07716238969652285;0.07546433171514938;0.1620158946345209;0.07249221607758681;0.16662339300739953;0.05260310783678012;0.14293253725640853;0.023663531271115378;0.02399386118605223;0.1691997402180852;0.0782563228490972;0.14906371505148241;0.05335991770849551;0.12421615946885439;0.0020995241403595883;0.0859275178600938;0.16121410236853914;0.09569280231159148;0.15111637852286164;0.08456638733884192;0.12149656340421273;0.004060114696548109;0.010145686078788798;0.14927049637725578;0.09654347190067736;0.1369789238619487;0.05009550970538473;0.11292388673433681;0.001882538435077683;0.011418716643485635;0.14788907726842762;0.07822927994705273;0.15095222644908943;0.07474439134346152;0.0981524592015656;0.015131335412228867;0.01421166493624705;0.10863735305560397;0.06373232113312657;0.10244007770858352;0.024585767260829405;0.06570269624068524;0.018324460059005815;0.017157297094277404;0.15335845908576642;0.09675111788088202;0.13881005950575817;0.03868082287288594;0.06957133287029835;0.003915281074542232;0.020224143965559535;0.14198891887739673;0.0812874651467476;0.13877073193063133;0.03047354625588608;0.07212728862951148;0.01217311356790342;0.008686864644161015;0.12787809124339827;0.06110700189572222;0.13668290128571026;0.0355687798619663;0.07788303661081332;0.004258017446819704;0.010611845475241041;0.28749605902888004;0.17910575437097845;0.2422227283001761;0.13415280557125064;0.10764673142763102;0.4231162527514882;0.025921762634135096;0.22930713289062535;0.08280534407154562;0.08740943365368839;0.09605252896439999;0.07648091538779554;0.08137580689353517;0.14582435520006143;0.0585068588825297;0.06043544684814215;0.08862016444018458;0.0019140227425510894;-5.964639756392652e-05;0.011218494003728215;0.010262722295230524;-0.0005336955825234412;0.046214293514941295;0.28370301856054914;0.06977662585342895
art13fer14;0.018634881873720435;0.0167527934391636;0.023929841125146924;0.012447609803747867;0.019476289818793985;0.005222266323073931;0.012822331228588044;0.02819178839483992;0.01970625953844625;0.023929933372235302;0.01244764076718591;0.01947663713442583;0.0052228221476243045;0.01282409534143714;0.028192101785240065;0.019702077259543798;0.013239289994997261;0.008241159851291367;0.010820411429509876;0.019092741180186012;0.005584330338606646;0.003775247309215737;0.002113649278786061;0.021037703077359284;0.006443957400958158;0.02318175718539196;-0.00016273972420736274;0.004443819877941971;0.03512773311329875;0.0012829708609640538;0.07075533373823771;0.023738192032775083;0.023173469631067395;0.016800050185144813;0.07716238969652285;1.0;0.010309459396395538;0.04047336812759189;0.03269001960045215;0.01932297425294535;0.009935041058460126;0.04490954616207071;0.03163410804948625;0.008150933360494602;0.03585707687759235;0.031309409805745037;0.026197106942930783;0.00114315520194636;0.018136338939099505;0.0043451241979578;0.0001400068368375124;0.03177109969787451;0.023557637642169588;0.02534045797985144;0.004885141083213127;0.016812115847335787;0.00870143473702941;0.006349144067739811;0.021640262782333275;0.019239072333453983;0.013657698438405901;0.006996696042251942;0.010055556329985286;0.006317457381504683;-0.0007251124965338252;0.02531675844027143;0.004580163958030805;0.03487946698111362;0.01029681698213116;0.014944929429675149;-7.029772318296003e-05;0.005522420775474955;0.09459306159171908;0.11959977537109504;0.03127879473722505;0.015695944450783587;0.00933637525740324;0.0018029552309037054;0.0002853876039148706;0.02183099054059024;0.02190816333969482;0.016115752663041855;0.011458096705256824;-0.0004748782330807132;-0.0001949189185592851;-0.000757492501974383;0.015895538329987528;0.010410095495137063;0.013995279281482653;0.020349721401209324;0.006195779800837297;0.001305396714028531;-0.00083085653639215;0.029058576998489575;0.019201715157942247;0.021575884158714576;0.0006681877005085076;0.009088691831376176;0.042431517340588615;0.0055094777562808925;0.057350709297031364;0.05376047734343727;0.03260802488699952;0.019448044345038367;0.016339449322968602;0.04039714404861799;0.11713188925242893;0.04991717894274609;0.00961131632752196;0.009833384589027555;0.003192723628843031;0.008547035455827637;0.008759115672046387;0.007600472924628539;0.007438783784969875;0.007465173505657072;0.006763126478096114;0.00017941786831923538;-0.0003698838769236844;0.002333375473090607;0.0009769001498235552;0.0008002640728965945;0.002901862940009324;0.05693136663972611;0.015240333473293758
art13inc14;0.008165046783917728;0.011516773276301486;0.03227033345817048;0.005289447468004598;0.02637985787986087;0.006115320622724688;0.017617669027259367;0.0001312165139533948;0.1324492823708304;0.032270268522362505;0.005289504539327499;0.02637980631067361;0.006115911439334862;0.017619235853885962;0.0001312212589527588;0.13244786502848935;0.017524657454461273;0.0035307891576608994;0.02282057900440537;0.006621246988559152;0.01708573215163483;-0.00010521856099315119;0.013796966894123717;0.04349057909506224;0.03361141752714716;0.032414550960579595;0.0060855089445225165;0.013300578635760719;0.0006264250612336537;0.02617111757687005;0.5023330069139689;0.01571044090354826;0.05480653847120949;0.02849375591581885;0.07546433171514938;0.010309459396395538;1.0;0.020889018416892075;0.005581238052807761;0.022918387022662867;0.007051122244765786;0.010293667273301547;0.0003504589737853976;0.015187145948643592;0.054110847469826785;0.02602411215886662;0.048435366188362514;0.00801775794995371;0.014220062425848173;-0.00010284553898283586;0.03747200057799757;0.02567656123779608;0.009626583276656489;0.03063587183179959;0.005938859604032449;0.006565751012120059;-0.00024862012215291177;0.005791139899907485;0.013253088888875775;0.006743480578466468;0.013802487575584485;0.0030301949730817054;0.010489824971241768;-0.0006186193060421084;0.003145227118592508;0.03652442541065739;0.021085774800257254;0.034060545474454064;0.003848830135791023;0.03187030418891566;-0.0002841846471674033;0.007149808033754978;0.04135773046617665;0.009625075661151495;0.04403522593229171;0.0017679702845828258;0.025761418907296104;-0.0002361360525497918;0.05439225212550841;0.03223209104588951;0.034680336062137204;0.01822431748806222;0.0028896891096394056;0.0073708063870050675;-3.281218945489863e-05;0.007571779101421872;0.023018582279088377;0.0076607617908206445;0.02249738696192279;0.015124500092997144;0.010845976608017211;-0.0005823309518011498;0.011438242248514537;0.034317921452230296;0.023079821497975356;0.0321994425256592;0.004452935044090372;0.007222595607559006;-0.0002854994993370248;0.0027406175865367496;0.12517677322231077;0.030041750783789515;0.047151283972852655;0.017434405828582803;0.6639054361110142;0.045880814912735296;0.000324088965882563;0.046196159751727965;0.009082373934196019;0.00940319280709723;0.005843845927397575;0.0077200284873750824;0.008048156830716637;0.010409343074213222;0.006633911161988287;0.007076628073970552;0.014660238403596535;9.87736803792061e-05;-0.0005750706505642612;-0.002115342158113318;0.004925145202947221;-0.0002852316160011428;-0.00020231973960796454;0.1214951068352468;0.045033926599641255
naf14art15;0.03942835061281934;0.08843482009070543;0.27034843267974024;0.0956633952286413;0.33543869395166803;0.06483055786448483;0.19627435611552607;0.00268962582871239;0.06933980153919758;0.27034886539751524;0.09566520280967998;0.33543956934374136;0.06484071290009959;0.19629128066974;0.0026898320161016873;0.06928645778693002;0.23894399702283392;0.08216834902302728;0.3160378948750554;0.13104440432153547;0.16138838012863235;-0.0019405310269899315;0.06333665492410638;0.3471227343318828;0.17677626403552182;0.36097168359385096;0.1350241994835071;0.15170891205796488;0.00843920068938208;0.06864114380327892;0.25667947909746575;0.1099644000603331;0.32570466423332756;0.1250003029798911;0.1620158946345209;0.04047336812759189;0.020889018416892075;1.0;0.7475118137135688;0.7311489820164182;0.2529700396055462;0.4388466145697516;0.09193011458776619;0.32067720223383994;0.2784794406532925;0.11854929622104775;0.3273512116459769;0.09644734839427373;0.184686776706322;-0.0008547620356264503;0.02215498341407269;0.3143726244749037;0.16258737286558955;0.3240081370583787;0.18203092670149387;0.16334212650565735;0.004420093043024104;0.03105244959483344;0.272366216508596;0.15339728272645092;0.27661103764920747;0.09179358199835902;0.15259407808661896;0.00797701977795105;0.03706855101835613;0.2569030313851766;0.13161236616385077;0.2752788399918212;0.115274654405379;0.13874685513257093;0.011688107043557014;0.02543815396111752;0.22302422110718007;0.1231403136460015;0.2318825214681576;0.04920392727443878;0.12310793325044789;0.01582025308251168;0.017130085683495295;0.28590734695730663;0.14582052346964805;0.2957108739255808;0.07009279411451672;0.11554393011484979;0.011331735932651014;0.03672128593710634;0.28124004775352995;0.18572969975230424;0.2582735402836534;0.10040739633030701;0.11414985163042872;0.012818703286525969;0.020276069335591944;0.2598354876958116;0.11825057895855416;0.2974145235534918;0.075080258654616;0.09961325096950813;0.007002942044009352;0.02170318499885509;0.5542356404680202;0.3801842997388933;0.519991867723144;0.24555891017561274;0.16658230648643504;0.3924169746496745;0.03397153855133509;0.2947800832184696;0.15756051001852972;0.164160622749161;0.12773260184774882;0.14533380666343937;0.15300735932707915;0.23483322132149304;0.10931226760191433;0.11203956756008016;0.14754229503011998;0.0023639906860006025;-0.004554974920788539;-0.030944088647478624;0.03663908175465963;-0.0018656330005819128;0.06097121356582397;0.54818858856079;0.128681965897863
art14act15;0.003766959341191814;0.039934158667690726;0.10983793926024447;0.05561260871330312;0.10889874157024294;0.029577937963472925;0.08935447407236793;0.0003332906059082691;0.022511392933820398;0.10983807609987813;0.055613442123813105;0.10889907752690896;0.02958190745648097;0.08936082678794449;0.0003334749241766992;0.022489165724220488;0.09750727030315179;0.04639818825473154;0.10582770907851398;0.066840199669975;0.07787172628005279;-0.0011424123826687925;0.017446134450111204;0.15052599358600324;0.10993184819527041;0.11758904739389256;0.06550685073209032;0.072315101902609;0.008803984891794767;0.04853554800323483;0.10395724753587055;0.06579862821575942;0.10411234895126893;0.053686965308540814;0.07249221607758681;0.03269001960045215;0.005581238052807761;0.7475118137135688;1.0;0.18633842062733774;0.08620171771051124;0.14900021090488924;0.011589183724431773;0.03750284389372453;0.1128499797249861;0.07147886085735422;0.10490558822521814;0.037247042556370104;0.08240750823146333;-0.0005107955133571594;0.00478564588931663;0.13248116898110024;0.1010724274452366;0.10243268454026491;0.05877509859008207;0.08355268058263385;0.008419924399936302;0.020971604134780848;0.12365270998250183;0.10098964626671646;0.09374101231588607;0.04525996367133513;0.0758190119146658;0.00462388563177217;0.01042713115162361;0.1081282514542943;0.07904795142848987;0.08732668746597691;0.044131435363581384;0.07042820390590347;0.0020437361526305926;0.016673577524134557;0.10987852494964737;0.08923082435404585;0.07977979434549785;0.019798155699997988;0.05076102286688742;0.02090934070164486;0.010236295465640973;0.12995288713121866;0.09450249257607399;0.106830640213375;0.0294917334810286;0.06166267125038644;-0.00016657791459383483;0.01410736197963224;0.11904211814365012;0.09546236113227516;0.09266074189723876;0.05048667662536506;0.05437149893577368;0.007996974854534728;0.01176823052372923;0.11172359615065874;0.06901827599580562;0.10374638690345374;0.03430083046262885;0.05208201014411654;0.003952166099009676;0.0075382239276515365;0.2735344204242862;0.3156655546423361;0.16641910777513338;0.1039704035775688;0.04774093114722494;0.17752319432557326;0.017154815347378602;0.17527523123370775;0.08680767500330909;0.0902853662325386;0.06633322768814717;0.08234188057976133;0.08638054010041878;0.12503629502697647;0.06724145249840517;0.06919474615355357;0.09643210860013648;0.0011332485704898436;-0.0014085517144814712;-0.040628535189252496;0.012687502239202677;0.00030272597210951344;0.04333854702972922;0.26898044591790166;0.15037828317271015
art14hab15;0.06021091879544353;0.08595248207365203;0.30511534579087574;0.0887658947649498;0.4124664699872627;0.06731930162407541;0.20828922719749346;-0.0006103353159507668;0.07926403274974667;0.3051158917474398;0.08876790667924747;0.4124673822131965;0.06733085008231035;0.20830830959760938;-0.0006101190254442175;0.07920518584456514;0.2767854655911985;0.07835012890292686;0.4063133743618433;0.13085881469360025;0.16540669008130776;-0.001915644978020084;0.06174846733016462;0.38341148849300744;0.1497708969010062;0.4533034726697166;0.13317588621499699;0.15275830920786315;0.001354699571786799;0.054154912267037815;0.29448925630791806;0.09945961170719834;0.4157835605633407;0.14647956106297835;0.16662339300739953;0.01932297425294535;0.022918387022662867;0.7311489820164182;0.18633842062733774;1.0;0.22549372918608615;0.3310009643922875;0.03404412586449792;0.09658065661115499;0.31576143186554584;0.1072798176414693;0.41221043530661355;0.0902756221549006;0.18626612424409547;-0.0006088325358915781;0.026123334557595673;0.3610565068549181;0.14571447434116055;0.41607349983876896;0.23433173595509024;0.15959024206499517;-0.001349048206401294;0.0264649042093;0.2879479958720115;0.11655931652646634;0.34023738812533266;0.09250048041874294;0.1476857369252761;0.007386769349771548;0.04565775444659335;0.2871598049819303;0.11685306921211162;0.34575470189327695;0.1352320710774619;0.1293298650713949;0.014385988870708653;0.0234467692508944;0.22469381362642593;0.09091421481400253;0.2779876958475919;0.056699079965119345;0.11146556029815947;0.00234504161414019;0.016677325851698784;0.30300724021888237;0.12261889404027054;0.3515642915825032;0.0768033118281945;0.10166232828338741;0.008145015126907464;0.03694661301203832;0.29388566015029477;0.14852336198588004;0.30772829788166806;0.1062801945052422;0.1119691028482776;0.011536233000752471;0.0183124358353873;0.2857038801294437;0.10317894426680678;0.3633509601330198;0.08053823892921988;0.09440920638759115;0.005970466611779499;0.02484825793517693;0.5699782941845308;0.25810603684642097;0.6562614964992195;0.25829058655080184;0.11782999418722677;0.3751337293154673;0.017108275049538484;0.2603857457430328;0.14924355644600687;0.15539577232236956;0.1184554118230304;0.13500396429432857;0.14236520839014843;0.2241918058494539;0.09562713457145225;0.09753687707295268;0.11927012242432154;0.002380922475272056;-0.005804034653743117;-0.010567673684395122;0.04126603875478525;-0.003432133011633842;0.043585223843321204;0.5655166175577896;0.04095635945792398
art14mix15;0.015505086746292286;0.037837285702634116;0.08999981049269476;0.030141054577888394;0.10754224696887801;0.03626509941373463;0.0848736091938643;-0.00020931486411669025;0.01848821287511275;0.09000004086403013;0.030141888097429476;0.10754277033704993;0.03627032219556445;0.08487956865935564;-0.00020933990399527635;0.01846540029403452;0.08109648991031826;0.028279726231069682;0.10671536894427254;0.07896514265577591;0.04615161551649532;0.001494553217119518;0.018078778417943434;0.13529348529235688;0.07621938013024256;0.12543198588865626;0.0747876448506395;0.0826238909264104;-0.0012725406154570974;0.026681399426048726;0.08389360912416366;0.029269906152380502;0.11332773990580493;0.059932467432497756;0.05260310783678012;0.009935041058460126;0.007051122244765786;0.2529700396055462;0.08620171771051124;0.22549372918608615;1.0;0.1301547534807361;0.0015565943392721712;0.03327714406286343;0.09662220541175422;0.035910356187988456;0.11897219187439106;0.03904592627678661;0.060528099136843594;0.00010982388923921572;0.009096513018329718;0.10959984487656879;0.04869030345710571;0.11985431653027154;0.09125610190835289;0.052510963736034644;-0.00020553922600084312;0.007137864581281914;0.10431366106933185;0.06631868766463099;0.096740477744844;0.06306359020807799;0.052130939388551345;0.003503134202463593;0.011638772729388997;0.09355047377847751;0.03956355606752855;0.10476853761738213;0.0804747920781315;0.056163259973840515;0.02043741189506976;0.006343526311046466;0.07326462336521515;0.03119752495321886;0.08856521582277883;0.03130001991922474;0.03868371973342785;0.0020233979271537406;-0.00042119654651874463;0.11143591066872524;0.05907527334533502;0.11565845207408462;0.06771378605449085;0.028771857588682066;-0.0008097916287737885;0.012515401903451127;0.10517983141650189;0.05130524121933679;0.10608491648632211;0.07853058285175502;0.032514329663452475;-8.989312884857749e-06;0.016274518688082776;0.09565574848161588;0.036450954673704225;0.11063915287261937;0.0701109589675641;0.051490237659049316;0.002844715803579087;0.006197436012935872;0.18445644565402647;0.09995531883350715;0.1817597946431865;0.2648820102018408;0.03818292057812227;0.14105955315650423;0.005414719107664506;0.08868364160808155;0.0992653031249625;0.103215763855806;0.07518243913409231;0.09320885500159377;0.0977165726166892;0.13987280913108305;0.06905925785951629;0.07062642171505398;0.09000356795120701;0.0016101439113735878;-7.200766194410019e-05;-0.0019486415309921557;0.010961839711828448;-0.0003068013974929876;0.04323670796455434;0.18331633364617617;0.0015306617279217723
art14rou15;0.018438402468129843;0.07043697414577987;0.15678761672987535;0.0687542017227055;0.16222585134622786;0.04610852831031216;0.1427395143654966;0.01153536871108403;0.05195989261980304;0.15678782540148806;0.06875516431387613;0.16222649754734336;0.04611479228153987;0.14275052922353368;0.011535335368538381;0.05192626008428562;0.1389420337058725;0.06184632813749751;0.14250530900556696;0.0942898549848773;0.13303887527570507;-0.00033688578566871394;0.049308330561375874;0.18353809033182736;0.0959981286449408;0.18264758845768117;0.12282915891623648;0.09781385759447506;0.0008385912620579383;0.023957304483489705;0.14695644258281607;0.08078408341112508;0.15079505140031743;0.06398427178922536;0.14293253725640853;0.04490954616207071;0.010293667273301547;0.4388466145697516;0.14900021090488924;0.3310009643922875;0.1301547534807361;1.0;0.0306012034653343;0.15343599485028417;0.17395405490244256;0.08848862370102997;0.1775442609335096;0.05695231602820233;0.17402280231623057;-0.001212769346098879;0.007796998890662195;0.187891431237738;0.1060660391517694;0.177807897348285;0.10382837560763288;0.13313316183960286;-2.4939640115030056e-05;0.02351572069073856;0.20631467239947063;0.16602245068800953;0.1584207497767642;0.06334376234460842;0.14877025682091133;0.003346415584644604;0.015876484789122965;0.17629557031658152;0.09906633058525406;0.1695493918856484;0.06681207175175509;0.15253461938525512;0.008104594537799227;0.013119686667605398;0.15067603947890285;0.08622502932820413;0.1488069822308511;0.029429251609105162;0.09948601393826716;0.01232230435688318;0.013823846767696957;0.17896540349415976;0.09629454811962423;0.17430507976652046;0.042252810959615805;0.10121539046210269;-0.00017874726156711675;0.014050447544062396;0.15015113813644768;0.0898196983091152;0.14235826182752773;0.04963933989137546;0.0805973217473178;0.014269354086919253;0.006072199955078173;0.1581350889517462;0.07737332642951872;0.1700601391363475;0.045350176921951535;0.07961866660842348;0.002344629514610125;0.015139886218087562;0.31634030157223336;0.21065774527344402;0.2694913757701118;0.1546030430360014;0.08873518489704862;0.41986467595429083;0.02026031149969572;0.2081913630269828;0.11222928853290665;0.11765209855438377;0.10936453198163441;0.1039507127663994;0.11000575613068811;0.1826619633132256;0.07806281369974086;0.08012070164903975;0.10763339883298359;0.0015285499223903687;-0.00181512967748508;-0.020585882390118344;0.012434902008296642;0.0004429542483551446;0.05601233592994177;0.3138230189621498;0.04559190969504627
art14fer15;-0.008242705102606235;0.001986913919283405;0.01093544325315019;0.012001045227098966;0.00237944810411729;0.00019160668837695159;0.0044870227500797485;0.0014207332853915322;0.002671658175360077;0.010935409164706313;0.012000996116508447;0.002379215112832259;0.0001925490133230151;0.004488080890339806;0.0014207324174662426;0.002670439585411273;0.00305592646992835;0.0005651347621341437;0.004410516565581384;0.003320618379459016;0.0031774091621986087;0.0016888531233442978;-0.0005855831293192464;0.017293622631591437;0.0014105236109679825;0.019684933838088538;-0.0004968893939856391;0.006600992897349827;0.04074766874715547;0.0008990667691662991;0.008592725739679646;0.0003936543968696196;0.008991161618817233;-0.00029749697694069307;0.023663531271115378;0.03163410804948625;0.0003504589737853976;0.09193011458776619;0.011589183724431773;0.03404412586449792;0.0015565943392721712;0.0306012034653343;1.0;0.0019621802955052713;0.011480640835422962;0.001434325198684217;0.016832942957094546;0.0004016103668098583;0.015399236574654505;5.2351308599439115e-05;0.00037588609167041656;0.009093599459465224;0.01442133193596121;0.002064701145281155;0.00010539201671556744;0.002019535585485506;0.0017606603347371283;-0.00041318410926376224;0.00987407398826201;0.0014122886266026565;0.00848216820531846;-3.661652599924568e-05;0.006527122171092387;0.013266516460410294;-0.0005453522904952571;0.006711143912087774;0.0038821192525002194;0.006277960180006034;0.0028648940734832826;0.005869549156543513;0.005536825501815089;-0.0004318517506885062;0.010694797634939666;0.007600933626753965;0.009557391445577356;-0.0009271273810300364;0.008033647402770457;-0.00014369687475848623;-0.0006382315192589427;0.016966150985883117;0.004080071108631102;0.015188500773867835;0.000992972033353426;0.007868729827454424;0.035142749682830134;-0.0005621792544023823;0.007648198656232908;0.009131656710243742;0.0037065994455273994;0.0002791292215336401;0.006394349937058196;0.0014740165240124852;-0.00047498585080959414;0.0056940134858955984;0.0011990316844466152;0.006933992080293844;0.0014628473418896934;0.0061795713531821814;0.004357656796318167;0.000320876871955262;0.026282932692428134;0.013568564757181361;0.014980195648896454;0.0013661444794431142;0.0009442506648085401;0.0212351180071768;0.1636398845424015;0.023550941844639676;0.007453618431938957;0.007922718115514083;0.010038636656279682;0.0068953457148721265;0.007176173118151936;0.008982140591527582;0.00637122974404516;0.006240272662801787;0.002631511481468528;0.00011372595997853339;-0.00016270970169218353;0.0051403116721297;0.0001430948766553216;-0.00021268541488186609;0.010334321404854572;0.025366239959416066;0.009335310280097354
art14inc15;0.008962281236471976;0.02914575383208436;0.0585001087703968;0.011703280175471457;0.08833224727595661;0.011554285238707591;0.02796485198736154;0.0057495137793305276;0.022674834790017487;0.05850018770074409;0.011703493054850448;0.08833261304915543;0.011555896253845602;0.027969139688328634;0.005749433252801398;0.0226640271939958;0.03469016167729596;0.009297302607353775;0.03572556685714522;0.01377158830453022;0.022155022322227;-0.0015599383945031884;0.05435343132279687;0.07340498429946367;0.05437166825865588;0.059667244390388466;0.015712469108154735;0.034495238417019805;-0.0011916027568988135;0.0227567702087145;0.046843950457521655;0.018550317963805376;0.053245453566721224;0.007903771949594983;0.02399386118605223;0.008150933360494602;0.015187145948643592;0.32067720223383994;0.03750284389372453;0.09658065661115499;0.03327714406286343;0.15343599485028417;0.0019621802955052713;1.0;0.04955607338485344;0.01625753808566329;0.048499511287561345;0.06951096417931071;0.03366740039200164;-0.00031107890747086446;0.01620016766672791;0.03665677550035946;0.022611315889999546;0.03481843749974374;0.007088706115181393;0.02799721861469236;-0.0005442221282372178;0.002610492014085173;0.040025567970706374;0.01771799085708312;0.04425120181447676;0.01218977842295373;0.019979840266481058;-0.0012517829071559386;0.015407232181311107;0.03579638401545252;0.023268626091506026;0.03506479025678013;0.01029946992466546;0.014225102129890204;0.0009013949591187725;0.002621014043934095;0.0482280701705129;0.028118176382781974;0.03975390247435626;0.005049993332723515;0.07461156926099381;0.0002650119991467278;0.0007956899262501064;0.05853580441946137;0.027161742643412597;0.050977196307780914;0.006746123754125694;0.03608360128314257;0.021962685859421054;0.025518786154299256;0.1097361895216604;0.144273422261382;0.051609905526731295;0.006973645718686241;0.0361035406107007;-0.000869036571506728;0.0069209313065108306;0.05243685277406553;0.03766345950187253;0.04457986022692095;0.004385759850535778;0.015765960558964433;0.002834515178792077;0.006326612700615693;0.12267671336393406;0.06394549572127575;0.08612864390539784;0.0379250346500401;0.26943416659612834;0.0866124289072188;0.005390732095848359;0.06371061779184305;0.016984697284572345;0.017973384570389793;0.020830761451013067;0.015187673476514825;0.016082702173323804;0.026947109141030014;0.011091454616682988;0.011813495849099447;0.024137281358826135;0.0004346789594396011;-0.0014221107937399443;0.009358349349125526;0.0197504637117502;0.00022235936147545256;0.0036446547417973464;0.12085578481907452;0.034801495797624565
